id,game,half,start,end,text
38,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,107.03,109.17, I've really been looking forward to this game all week.
39,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,109.67,112.21," I think, really, Palace can give Chelsea a game this afternoon."
40,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,112.63,114.47," And, obviously, I think Chelsea are going to progress"
41,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,114.47,115.61, as the season goes on.
42,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,115.71,117.17, So it's set up nicely.
43,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,120.45,122.99, Palace have begun the season with a 3-1 away win
44,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,122.99,124.95, and newly promoted Norwich.
45,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,130.85,131.29, Ivanovic.
46,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,133.25,134.05, Now Matic.
47,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,134.67,144.27, Hazard has got a problem here.
48,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,144.33,145.41, He just lost his footing then.
49,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,147.7,151.1," Yeah, just a slight groin there, I think,"
50,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,151.12,153.22," because Kabaye put him under a little bit of pressure,"
51,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,153.34,154.02," tried to nick the ball,"
52,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,154.1,155.7, just knocked him off balance as he was dribbling
53,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,155.7,158.4, and just shaking himself off a little bit there.
54,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,158.44,159.8, Hazard just looked like he's strained.
55,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,166.48,169.88, Seen off all comers in that left-back position for Chelsea.
56,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,170.94,179.19, Goal for him on his Chelsea debut last weekend.
57,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,179.33,181.35, Goal and an assist at West Brom.
58,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,184.77,186.79," Just what they needed, Chelsea, to freshen it up."
59,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,186.87,188.35," Some of them have a little bit of pace that,"
60,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,188.97,190.37," aside from when he's got the ball,"
61,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,190.43,191.23," when he hasn't got it,"
62,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,191.23,192.63, he'll get after it straight away.
63,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,193.25,194.35, Cue for the rest of the team.
64,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,196.73,197.09, Ivanovic.
65,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,203.82,204.18, Ivanovic.
66,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,205.18,206.22, Ivanovic looking for help.
67,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,206.5,207.5, Willian has provided it.
68,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,208.76,210.52, Eventually he's dispossessed by Kabaye.
69,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,211.04,214.25, He'll be giving the ball to Matic.
70,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,220.14,220.5, Ivanovic.
71,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,224.86,225.62, Ivanovic again.
72,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,225.98,229.68, Good play down that right-hand side from Chelsea.
73,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,229.94,231.2, Pedro eventually had his shot.
74,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,231.34,232.82," Trust me, I told you we'd be busy."
75,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,232.96,235.16, First goal of the afternoon has come at Anfield.
76,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,235.46,236.72, But not for Liverpool.
77,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,236.94,238.92, Manuel Lanzini at the back post.
78,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,239.22,240.12," Scruffy little opener,"
79,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,240.5,241.16," but West Ham,"
80,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,241.4,242.0, they don't care.
81,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,242.2,243.0, What a start.
82,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,244.2,246.5," Back with Ivanovic and then he fires over the top as well,"
83,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,246.6,248.9, but nice and sharp in that last third.
84,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,255.63,257.23, How much more business will Chelsea do
85,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,257.33,261.43, before the transfer window closes at the start of next week?
86,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,263.43,265.63," The link repeatedly with John Stones,"
87,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,265.73,267.23, the Everton defender.
88,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,267.93,270.83, Talk of the bid going up from just over 20 million
89,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,270.93,272.13, to close to 40 million.
90,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,272.83,274.13," Everton and their owner, Bill Kenwright,"
91,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,274.23,276.41, making it absolutely clear that they're going to hold on to it.
92,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,276.93,279.94, And they've done it.
93,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,280.04,283.64, For the speculation yesterday that Chelsea might also make a move
94,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,283.74,286.14," for the French international midfielder,"
95,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,286.24,288.04, Paul Pogba of Juventus.
96,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,288.14,293.19, Such is the revolving door in football.
97,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,293.29,298.29, Julian Draxler's move from Schalke of Germany to Juventus
98,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,298.39,302.39, suggests that there might be an opportunity for the Italians
99,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,302.49,306.49, who reach the Champions League final to say goodbye to Pogba.
100,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,310.05,312.55, Kanban's today for all the Crystal Palace staff.
101,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,313.55,329.11, A mark of respect for Yannick Balassi's father who died last weekend but Balassi is on the bench for Palace again today. Both his parents used to watch all his games. Saka.
102,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,329.39,340.5," Like the way Palace are lining up, Conor Wickham up front really, the furthest up front. He's the spearhead of the attack but there's plenty of pace in and around him."
103,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,340.5,362.72, Saka. Now punching in the central area. Punching. Giving Matic the slip. Taking on Ivanovic. Let's get the corner.
104,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,363.52,370.34, Well he's been got at the last couple of weeks hasn't he Ivanovic in that right back spot. No doubt they'll target him today. One on one situations.
105,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,371.3,379.86, A little bit unlucky here. Gets the ball to his feet. Tries to get to the dead ball line. Twisting and turning Ivanovic but this time he defends well. Gets his block in.
106,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,381.26,382.8, Palace have got that attacking option.
107,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,382.82,384.02, Palace have shown up there all around Wickham.
108,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,385.92,389.64, Palace have shown already this season that they can be inventive with their set plays.
109,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,390.74,391.98, But it's not the best example.
110,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,400.96,405.34, It seems very important when you have got that pace. The likes of Saka and Zaha.
111,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,406.02,409.24, Punching in the middle of the park there that you have someone who can supply the passes.
112,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,409.82,415.04, And the acquisition of Kabay has been outstanding. He's the one who can see a pass that fraction of a second earlier.
113,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,415.54,417.6, And obviously release those players that bit quicker.
114,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,418.44,424.2, Alan Pardew at Newcastle.
115,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,425.04,434.01, Wickham's challenge.
116,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,437.52,441.82, And you can see a little bit of a changing around in those three behind Costa already.
117,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,441.82,445.42," You've got Pedro, Willian and Hazard. They're going to rotate."
118,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,445.42,449.42," They won't be liking to get stuck left, right and middle so to speak."
119,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,449.42,451.42, You'll find them rotating during the game.
120,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,459.66,462.76, He's really developed at Stamford Bridge in the last 12 months or so.
121,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,463.46,466.56, And even made his Premier League debut at this time last year.
122,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,467.16,480.7, Fabregas. Ivanovic.
123,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,481.4,489.99, Of course initially gave Palace the advantage.
124,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,490.69,494.52, Good start for Palestonia.
125,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,494.52,498.92," We're only just coming up to the eight-minute mark, but they've started really well on the front foot."
126,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,499.52,502.52, Trying to close Chelsea down. They're trying to meet them high as well.
127,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,502.52,506.42, They're not allowing Chelsea to have possession easy in that back line.
128,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,507.12,510.02," Every time Matic gets the ball, someone gets around him."
129,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,510.02,513.02, Because Matic is the one that starts it off and they have to stop that supply.
130,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,514.12,526.01, That same towards Wickham.
131,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,526.81,528.31, Jump by Matic.
132,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,528.31,535.44, Here go Costa.
133,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,535.44,537.84, Too many of these anymore direct from a free kick.
134,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,537.84,539.34, But Sunderland have just come up with one.
135,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,539.34,541.34, The away teams are at it again.
136,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,541.34,544.34, Yann and Bia this time with a beautifully struck free kick.
137,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,544.34,547.84, But I'm guessing questions will be asked in the Villa defence.
138,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,547.84,549.34, Sunderland lead. 1-0.
139,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,549.34,555.22, ...inventful fixture which you saw in October of last year.
140,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,555.22,558.22, It was one which was marked by a couple of dismissals.
141,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,558.22,563.22, Delaney sent off for Palace and Matthew Laquetta for Chelsea.
142,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,563.22,566.72, And again that was refereed by today's referee Greg Pawson.
143,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,566.72,569.22, Yeah and I think both the decisions were correct ones.
144,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,569.22,570.22, That was the two sending off.
145,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,570.22,573.22, One for Delaney obviously.
146,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,573.22,575.22," And Azpilicueta, his was a straight red."
147,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,575.22,577.22," But it was a good game of football, I must admit."
148,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,577.22,580.72, And I don't think this one's going to be any different today.
149,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,582.72,584.72, Palace changed at Palace since then.
150,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,584.72,588.99, Womack was in charge.
151,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,588.99,597.41, He was taking a change of direction in the new year when they turned to Alan Pardew.
152,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,597.41,598.91, Hazard.
153,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,598.91,608.57, Again by Zouma.
154,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,615.17,617.17, And now his old Barcelona buddy Fabregas.
155,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,618.67,620.17, Pedro again.
156,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,621.17,623.17, This is where Palace has just dropped off now.
157,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,623.17,624.17, Just dropped off a little bit deep.
158,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,624.17,628.17," But when Chelsea have got good possession, then they have to drop off."
159,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,628.17,632.55, And you've got to stop Chelsea getting in between the lines.
160,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,632.55,633.55, Willian.
161,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,633.55,641.21, A cross-court pass by Willian.
162,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,641.21,642.71, Fabregas.
163,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,642.71,646.98, ...for 1-1 at Villa Park.
164,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,646.98,647.98, Penalty.
165,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,647.98,648.98, Great chance to respond.
166,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,648.98,650.48, Haven't held the league long enough.
167,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,650.48,653.48, Lee Catmull with a ridiculous challenge.
168,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,653.48,654.98, Giving away the penalty.
169,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,654.98,657.48, Sinclair fresh from his goalscoring exploits.
170,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,657.98,658.98, And midweek.
171,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,659.98,660.98, No problem.
172,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,660.98,661.98, 1-1.
173,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,666.09,667.09, Diego Costa.
174,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,668.09,677.74," Lots of good Chelsea passing, but really can't get in between the Palace players there."
175,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,677.74,678.74, That's good defending.
176,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,679.74,681.24," Which is what they don't want, Palace."
177,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,681.24,683.74, They've kind of Wickham isolated against the two.
178,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,683.74,684.74, Zouma and Keogh.
179,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,685.74,689.24," Even when they break play up, they've got to be brave and try to pass it out"
180,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,689.24,692.74, rather than trying to hit the front man straight away who's going to become isolated.
181,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,700.88,702.88, Wickham has scored for Sunderland here.
182,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,702.88,704.88, In the early part of last year.
183,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,704.88,709.88, The one and only defeat in 51 Jose Mourinho's Chelsea.
184,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,709.88,713.88, Or home defeat in his two spells as a manager in the Premier League.
185,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,713.88,716.88, This is his 100th home fixture.
186,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,716.88,722.88," And to complete the symmetry, it's his 200th game in the Premier League in charge of Chelsea."
187,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,722.88,728.49, Fabregas.
188,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,728.49,744.16, With nowhere to go.
189,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,744.16,746.16, Sacco dispossessed.
190,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,746.16,750.62, First shot on target.
191,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,750.62,751.62, From Cesc Fabregas.
192,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,752.62,754.62," Yeah, no real danger for the keeper there."
193,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,754.62,756.62," McCarthy, that was an easy one to pick up."
194,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,756.62,758.62," But again, Chelsea trying to move the ball about."
