id,game,half,start,end,text
110,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,511.769,513.19,And they have to stop that supply.
111,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,524.462,525.523, Let's aim towards Wicca.
112,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,526.943,534.407,And jump by Maciej.
113,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,534.447,535.088,Diego Costa.
114,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,535.808,539.25,"Too many of these anymore, direct from a free kick, but Sunderland have just come up with one."
115,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,539.93,547.714,"The away teams are at it again, Yan and Villa this time with a beautifully struck free kick, but I'm guessing questions will be asked in the Villa defence."
116,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,547.954,548.575,Sunderland lead 1-0.
117,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,550.888,580.403, eventful fixture which you saw in October of last year was one which was marked by a couple of dismissals Delaney sent off for Palace and Aspela Kveta for Chelsea and again that was referee by today's referee Craig Thorson yeah and I think both the decisions were correct ones the two sending offs one for Delaney obviously and Aspela Kveta he's was a straight red but it was a good game of football I must admit and I don't think this one's going to be any different today
118,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,582.688,598.716, has changed the palace since then was in charge i was taking a change of direction in the new year when they turned to al-ankarji as that and again by zoom up
119,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,612.717,615.479, Pedro.
120,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,615.499,617.2,"Nice old Barcelona buddy, Fabregas."
121,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,618.521,619.462,Pedro again.
122,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,621.263,623.044,This is where Palace has just dropped off now.
123,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,623.064,624.305,Just dropped off a little bit deeper.
124,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,624.345,627.447,"When Chelsea have got good possession, then they have to drop off."
125,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,628.187,630.249,And you've got to stop Chelsea getting in between the lines.
126,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,632.731,633.031,Willian.
127,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,639.135,640.596,Super pass for a pass by Willian.
128,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,645.695,661.308, for 1-1 Villa Park penalty great chance to respond haven't held the league long enough Lee Catamal with a ridiculous challenge giving away the penalty Sinclair fresh from his goal scoring exploits in midweek no problem 1-1 Diego Costa
129,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,673.672,677.676," Lots of good Chelsea passing, but really can't get in between the Palace players there."
130,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,677.696,678.637,That's good defending.
131,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,680.198,681.6,"Which is what they don't want, Palace."
132,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,681.74,684.682,"They've kind of Whickham isolated against the two, Zouma and Cahill."
133,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,686.464,692.45,"Even when they break play up, they've got to be brave and try to pass it out rather than trying to hit the front man straight away, who's going to become isolated."
134,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,700.769,704.671, What a wicket he scored for Sunderland here in the early part of last year.
135,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,705.411,713.875,"The one and only defeat for Jose Mourinho's Chelsea, or home defeat in his two spells as a manager in the Premier League."
136,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,715.575,726.64,This is his 100th home fixture and to complete the symmetry it's his 200th game in the Premier League in charge of Chelsea.
137,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,727.681,728.141,Fabregas.
138,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,733.717,733.977, Brilliant.
139,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,733.997,734.458,There's no way to go.
140,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,734.478,734.839,Sacco dispossessed.
141,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,749.862,778.102, No real danger for the keeper there McCarthy that was an easy one to pick up but again Chelsea trying to move the ball about Palace just got caught in possession there but that shouldn't frighten them they've still got to play their way up Willian putting his shoulder into that Will be a Palace free kick
142,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,779.412,781.733, free kick which has irritated Jose Mourinho.
143,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,788.316,792.538,Sometimes I feel it's a little bit of an act down there for Jose and he's acting for his own purposes.
144,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,792.558,795.279,The team trying to show his commitment to the team.
145,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,795.299,796.72,I think this is clearly a foul.
146,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,796.76,799.441,Look William just pushes into Ward.
147,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,799.461,805.064,That's clearly a foul so I don't think he can have any grumbles there but just trying to show his commitment to the team in the course.
148,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,806.105,806.905,Trying to get him going.
149,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,810.066,815.449," Of course, the manager is saying this week that Chelsea are the team that everybody loves to see beaten."
150,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,815.469,818.331,"Of course, in that stage mentality."
151,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,818.571,819.651,In by Hazard.
152,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,819.771,820.572,Half of the quarter.
153,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,846.177,851.1," Well, you don't mind having a go, but he's not got that great a goal-scoring record."
154,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,851.14,862.827,"I think he's a super player for Chelsea, whether he plays right or right, left or middle in the three behind Costa, and certainly works hard, gets after the ball, is good on the ball, but that finishing shot or pass has got to improve."
155,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,862.847,870.551,"He's a quality player, but the real top, top quality players are judged by their final ball or their final strike on goal."
156,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,872.611,896.694, trying to claim a goal on the opening weekend when Chelsea were held here 2-2 by Swansea it was credited as a Federico Fernandes own goal eventually so Jose Mourinho there trying to brush away a little bit of perspiration from under his eyes it is a hot and sticky afternoon in West London
157,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,903.365,928.343, to respite this week for Wilfred Zaha he played 90 minutes plus extra time for Palace on Tuesday when they defeated Shrewsbury in the League Cup
158,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,931.294,939.995, Chelsea have had a full week to prepare but they will lose a few from the training ground at Cobham this week as we do have another international break
159,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,945.882,949.244," It does mean that there is a very disjointed start to the Premier League campaign, doesn't it?"
160,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,949.284,958.891,"With the transfer window closing at the end of August, and then no sooner have we got four fixtures out the way that there is another breather for two rounds of internationals."
161,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,958.931,962.513,"That's why it was important to get off to a quick start, which Chelsea haven't done."
162,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,962.533,973.321,"They did last season, and when you do get these stuttering starts to the season that we've had, it's so, so important to bag a few wins early on and then just kick on from there."
163,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,973.501,975.022,They're in the bag.
164,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,976.277,984.881, And then you go on but Chelsea have put themselves in a little bit of a position at the moment because you can't see City slipping up much of looking like they've got to win everything.
165,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,990.624,1004.051,Diego Costa has been very much on the periphery of the game so far.
166,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1012.674,1029.72, two Chelsea supporters have had their grumbles about when the squad returned for pre-season training as we told the 16th of July that Chelsea started their preparations they went to the United States they were involved in the International Champions Cup tournament
167,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1041.51,1049.116," I always find pre-season really difficult, especially when it's in European Championships or World Cup years, and now these clubs are travelling far and wide."
168,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1049.136,1053.359,"I say they don't want too many games, yet they're travelling."
169,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1053.899,1054.98,That can do you in alone.
170,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1060.244,1063.907,Suarek.
171,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1063.927,1067.549,Zaha.
172,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1067.569,1067.91,Isako.
173,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1085.921,1086.65, Hit by Suarez.
174,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1107.196,1116.383," Interesting, the teams now, they let the centre-halves have the ball, centre-backs in Zuma and Keo and they tend to sit in and around Matic, because Matic can run it that vital five yards."
