id,game,half,start,end,text
29,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,115.729,117.211,So it's set up nicely.
30,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,120.592,126.455, Paris who began the season with a 3-1 away win and newly promoted Norwich.
31,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,128.216,132.078,Ivanovic.
32,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,132.218,133.859,Now Matic.
33,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,133.919,135.74,Hazard.
34,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,135.94,144.124,And Hazard has got a problem here.
35,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,144.184,145.424,He just lost his footing then.
36,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,147.806,148.386,"Yeah, he just..."
37,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,150.037,159.719," Slight groin there, I think, because Caballa put him under a little bit of pressure, tried to nick the ball, just knocked him off balance as he was dribbling, and just shaking himself off a little bit there, Hazard, just looked like he was strained."
38,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,161.78,161.94,Keha.
39,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,161.96,166.661,Matt Belakweta.
40,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,166.681,169.981,Seen off all comers in that left-back position for Chelsea.
41,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,172.882,173.182,Pedra.
42,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,176.192,179.293, Goal for him on his Chelsea debut last weekend.
43,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,179.313,181.353,Goal and an assist at West Brom.
44,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,185.014,186.794,"Just what they needed, Chelsea, to freshen it up."
45,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,186.834,192.515,"Someone with a little bit of pace that, aside from when he's got the ball, when he hasn't got it, he'll get after it straight away."
46,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,192.535,194.276,And that's the cue for the rest of the team.
47,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,196.696,197.016,Ivanovic.
48,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,197.036,199.677,Now Hazard.
49,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,201.537,201.837,Willian.
50,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,201.857,204.118,Ivanovic.
51,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,205.233,206.194, Ivanovic looking for help.
52,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,206.494,207.495,Willian has provided it.
53,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,208.076,210.538,Eventually he's dispossessed by Caban.
54,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,210.998,214.401,He's promptly given the ball to Matic.
55,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,215.442,219.145,Willian.
56,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,219.185,224.029,Set free by Ivanovic.
57,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,224.49,225.591,Ivanovic again.
58,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,227.833,229.915, Good play down that right-hand side from Chelsea.
59,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,229.975,231.497,Pedro eventually had his shot blocked.
60,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,231.517,232.899,"Trust me, I told you we'd be busy."
61,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,232.959,235.321,First goal of the afternoon has come at Anfield.
62,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,235.521,236.903,But not for Liverpool.
63,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,236.963,238.925,Manuel Lanzini at the back post.
64,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,239.245,241.728,"Scruffy little opener, but West Ham don't care."
65,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,241.988,242.709,What a start.
66,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,243.971,248.716,"He's back to Ivanovic and then he fires over the top as well, but nice and sharp in that last third."
67,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,255.461,261.283, How much more business will Chelsea do before the transfer window closes at the start of next week?
68,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,263.303,267.084,"The link repeatedly with John Stones, the Everton defender."
69,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,267.845,271.586,Talk of the bid going up from just over 20 million to close to 40 million.
70,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,271.666,276.287,Everton and their owner Bill Kenwright making it absolutely clear that they're going to hold on to it.
71,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,279.977,306.336, further speculation yesterday that Chelsea might also make a move for the French international midfielder Paul Pogba of Juventus such as a revolving door in football Julian Draxler's move from Schalke of Germany to Juventus suggests that there might be an opportunity for the Italians who reached the Champions League final to say goodbye to Pogba
72,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,309.619,312.562, Black armbands today for all the Crystal Palace staff.
73,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,313.483,318.068,A mark of respect for Yannick Balassi's father who died last weekend.
74,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,318.108,321.552,But Balassi is on the bench for Palace again today.
75,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,323.374,325.796,Both his parents used to watch all his games.
76,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,328.879,329.16,Saka.
77,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,332.059,333.74, I like the way Palace are lining up.
78,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,333.76,336.341,"Conor Wickham up front, really, the furthest up front."
79,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,336.401,340.263,"He's the spearhead of the attack, but there's plenty of pace in and around him."
80,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,341.504,344.426,"Zaka, now punching in the central area."
81,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,348.448,351.89,"Ward, punching, giving Matic the slip."
82,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,355.712,357.953,"Zaha, taking on Ivanovic."
83,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,362.005,362.765, Palace get the corner.
84,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,363.806,367.489,"Well, he's been got at the last couple of weeks, hasn't he, Ivanovic, in that right-back spot."
85,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,367.569,369.09,No doubt they'll target him today.
86,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,369.19,370.41,One-on-one situations.
87,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,371.291,372.392,A little bit unlucky here.
88,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,372.412,375.093,"Zard gets the ball to his feet, tries to get to the dead ball line."
89,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,375.434,378.716,"Twisting and turning, Ivanovic, but this time he defends well."
90,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,379.136,379.816,Gets his block in.
91,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,381.317,384.56,Palace have got that attacking option up there all around Wickham.
92,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,386.101,389.543,Palace have shown already this season that they can be inventive with their set plays.
93,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,390.776,392.017, that is not the best example.
94,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,401.022,411.928,"It seems very important when you have got that place, the likes of Sakho and Zaha punching in the middle of the park there that you have someone who can supply the passes and the acquisition of Kabay has been outstanding."
95,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,412.429,417.632,He's the one who can see a pass that fraction of a second earlier and obviously release those players that bit quicker.
96,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,421.846,424.067, Dubai worked under Alan Pardew at Newcastle.
97,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,424.107,433.932,Wickens challenge.
98,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,437.634,441.856,And you can see a little bit of a changing around in those three behind Costa already.
99,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,441.876,443.797,"You've got Pedro, Willian and Hazard."
100,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,443.837,445.498,They're going to rotate.
101,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,445.538,449.42,"They won't be liking to get stuck left, right and middle, so to speak."
102,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,449.8,451.441,You'll find them rotating during the game.
103,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,458.82,463.624, Azuma has really developed at Stamford Bridge in the last 12 months or so.
104,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,463.664,466.446,He made his Premier League debut at this time last year.
105,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,466.506,466.966,Matic.
106,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,466.986,467.326,Fabregas.
107,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,467.366,467.646,Now Ivanovic.
108,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,487.486,489.848, Craig Coulson initially gave Palace the advantage.
109,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,489.868,494.673,"Good start for Palace, Tony."
110,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,494.713,501.099,"We're only just coming up to the eight-minute mark, but they've started really well on the front foot, trying to close Chelsea down."
111,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,501.119,502.54,They're trying to meet them high as well.
112,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,502.56,506.403,They're not allowing Chelsea to have possession easy in that back line.
113,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,506.423,513.19,"Every time Matic gets the ball, someone gets around him, because Matic is the one that starts it off, and they have to stop that supply."
114,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,524.431,525.492, That same towards Weka.
115,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,526.953,528.235,And jump by Matic.
116,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,528.855,535.101,Diego Costa.
117,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,535.822,539.245,"Too many of these anymore, direct from a free kick, but Sunderland have just come up with one."
118,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,539.946,541.307,The away teams are at it again.
119,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,541.648,547.734,"Jan and Bia this time with a beautifully struck free kick, but I'm guessing questions will be asked in the Villa defence."
120,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,547.974,548.594,"Sunderland lead, 1-0."
121,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,550.743,555.226, and bent for fixture which you saw in October of last year.
122,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,555.266,558.128,It was one which was marked by a couple of dismissals.
123,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,558.148,563.251,Delaney sent off for Palace and Azpilicueta for Chelsea.
124,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,563.271,566.674,"Again, that was refereed by today's referee, Greg Thorson."
125,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,566.694,570.236,"Yeah, and I think both the decisions were correct ones, the two sending off."
126,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,570.336,575.099,"One for Delaney, obviously, and Azpilicueta, he was a straight red."
127,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,575.119,580.403,"But it was a good game of football, I must admit, and I don't think this one's going to be any different today."
128,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,582.619,598.653, has changed the palace since then the warm-up was in charge and was taking a change of direction in the new year when they turned to alan cargy and again by zuma
129,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,612.469,612.769, Pedro.
130,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,615.37,617.21,And there's old Barcelona buddy Fabregas.
131,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,618.911,619.451,Pedro again.
132,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,621.231,623.032,This is where Palace has just dropped off now.
133,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,623.052,624.312,Just dropped off a little bit deeper.
134,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,624.332,627.433,"When Chelsea have got good possession, then they have to drop off."
135,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,628.193,630.253,And you've got to stop Chelsea getting in between the lines.
136,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,632.734,633.014,Willian.
137,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,639.156,640.596,Super cross for a pass by Willian.
138,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,641.681,642.221, Fabregas.
139,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,644.562,646.943,Razaev for 1-1 at Villa Park.
140,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,647.044,647.484,Penalty.
141,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,647.684,648.784,Great chance to respond.
142,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,648.844,650.545,Haven't held the league long enough.
143,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,650.605,654.607,"Lee Catamol with a ridiculous challenge, giving away the penalty."
144,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,655.167,658.829,Sinclair fresh from his goal-scoring exploits in midweek.
145,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,660.13,661.37,No problem.
146,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,661.39,661.991,1-1.
147,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,666.393,667.013,Diego Costa.
148,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,673.681,677.683," Lots of good Chelsea passing, but really can't get in between the Palace players there."
149,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,677.703,678.623,That's good defending.
150,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,680.184,681.605,"Which is what they don't want, Palace."
151,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,681.725,685.647,"They've kind of left them isolated against the two, Zouma and Keogh."
152,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,686.467,692.43,"Even when they break play up, they've got to be brave and try to pass it out rather than trying to hit the front man straight away, who's going to become isolated."
153,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,700.598,728.161, a wicket who scored for Sunderland here in the early part of last year one and only defeat in 51 Jose Mourinho's Chelsea or home defeat in his two spells as a manager in the Premier League this is his 100th home fixture and to complete the symmetry it's his 200th game in the Premier League in charge of Chelsea Fabregas
154,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,733.649,734.009, Sacco dispossessed.
155,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,749.868,754.53, No real danger for the keeper there.
156,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,754.791,758.913,"McCarthy, that was an easy one to pick up, but again Chelsea trying to move the ball about."
157,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,759.173,762.574,"Palace just got caught in possession there, but that shouldn't frighten them."
158,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,762.594,763.835,They've still got to play their way out.
159,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,768.677,775.18,He didn't put any shoulder into that.
160,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,776.781,778.082,That would be a Palace free kick.
161,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,779.158,781.739, That's a free kick which has irritated Jose Mourinho.
162,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,788.32,790.921,Sometimes I feel it's a little bit of an act down there for Jose.
163,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,791.001,792.961,"And he's acting for his own purposes, the team."
164,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,793.602,795.242,Trying to show his commitment to the team.
165,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,795.262,796.722,I think this is clearly a foul.
166,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,796.742,799.423,"Look, Willian just pushes into Ward."
167,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,799.463,800.323,That's clearly a foul.
168,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,800.343,801.904,So I don't think we can have any grumbles there.
169,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,801.924,805.064,But just trying to show his commitment to the team in the course.
170,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,806.105,806.905,Trying to get him going.
171,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,809.974,811.734, That's what the manager was saying this week.
172,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,811.814,814.355,"Chelsea, the team that everybody loves to see beaten."
173,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,814.395,815.936,"Of course, in that siege mentality."
174,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,816.056,816.356,In by Hazard.
175,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,816.376,816.576,Aflacueta.
176,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,845.612,846.453, Ambitious from William.
177,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,847.994,851.096,"Well, he doesn't mind having a go, but he's not got that great a goal-scoring record."
178,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,851.136,856.16,"I think he's a super player for Chelsea, whether he plays right, left or middle in the three behind Costa."
179,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,856.76,862.825,"Certainly works hard, gets after the ball, he's good on the ball, but that finishing shot or pass has got to improve."
180,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,862.845,870.551,"He's a quality player, but the real top, top quality players are judged by their final ball or their final strike on goal."
181,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,872.52,877.703, He's trying to claim a goal on the opening weekend when Chelsea were held here 2-2 by Swansea.
182,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,878.023,882.025,He was credited as a Federico Fernandes own goal eventually.
183,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,888.809,894.393,Jose Mourinho there trying to brush away a little bit of perspiration from under his eyes.
