id,game,half,start,end,text
18,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,97.993,100.035,"Just what you want as well on the wayside, Tony."
19,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,100.055,102.557,Just out of it in the opposition's last third.
20,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,102.577,104.138,Right in the early stages of the game.
21,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,104.218,106.96,Too many teams just come to Chelsea and just sit back.
22,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,107.04,109.102,I've really been looking forward to this game all week.
23,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,109.122,112.344,I think really Palace can give Chelsea a game this afternoon.
24,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,112.724,115.707,And obviously I think Chelsea are going to progress as the season goes on.
25,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,115.727,117.208,So it's set up nicely.
26,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,120.672,122.993, And she began the season with a 3-1 away win.
27,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,123.614,126.455,A newly promoted Norwich.
28,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,128.216,132.078,Ivanovic.
29,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,132.718,134.079,Now Macic.
30,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,134.139,136.86,Hazard.
31,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,139.541,144.124,And Hazard has got a problem here.
32,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,144.184,145.424,He just lost his footing there.
33,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,147.806,148.386,"Yeah, he just..."
34,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,150.037,159.726," Slight groin there, I think, because Khabib put him under a little bit of pressure, tried to nick the ball, just knocked him off balance as he was dribbling, and just shaking himself off a little bit there, Hazard, just looked like he was strained."
35,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,161.788,161.948,Keha.
36,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,161.968,169.996,Matpalaquetta has seen off all comers in that left-back position for Chelsea.
37,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,172.898,173.199,Pedra.
38,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,176.192,179.294, Goal for him on his Chelsea debut last weekend.
39,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,179.314,181.356,Goal and an assist at West Brom.
40,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,185.018,186.799,"Just what they needed, Chelsea, to freshen it up."
41,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,186.839,192.523,"Someone with a little bit of pace that, aside from when he's got the ball, when he hasn't got it, he'll get after it straight away."
42,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,192.543,194.285,And that's the cue for the rest of the team.
43,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,196.706,197.147,Ivanovic.
44,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,199.288,199.688,Al-Azhad.
45,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,201.55,201.85,Willian.
46,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,201.87,204.131,Ivanovic.
47,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,205.233,207.315," Ivanovic looking for help, Willian has provided it."
48,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,207.335,210.137,Eventually he's dispossessed by Kovac.
49,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,210.197,214.781,He's promptly given the ball to Maciej.
50,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,215.442,224.029,"Willian, set free by Ivanovic."
51,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,224.49,225.591,Ivanovic again.
52,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,227.833,235.321," Good play down that right-hand side from Chelsea, Pedro eventually had his shot... I told you we'd be busy, first goal of the afternoon has come at Anfield."
53,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,235.521,242.709,"But not for Liverpool, Manuel Lanzini at the back post, scruffy little opener, but West Ham don't care, what a start."
54,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,244.071,248.716,"Back to Ivanovic and then he fires over the top as well, but nice and sharp in that last third."
55,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,255.461,261.287, How much more business will Chelsea do before the transfer window closes at the start of next week?
56,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,263.45,267.094,"Link repeatedly with John Stones, the Everton defender."
57,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,267.855,271.599,Talk of the bid going up from just over 20 million to close to 40 million.
58,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,271.679,276.304,Everton and their owner Bill Kenwright making it absolutely clear that they're going to hold on to it.
59,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,279.977,306.336, further speculation yesterday that Chelsea might also make a move for the French international midfielder Paul Pogba of Juventus such as a revolving door in football Julian Draxler's move from Schalke of Germany to Juventus suggests that there might be an opportunity for the Italians to reach the Champions League final to say goodbye to Pogba
60,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,309.619,312.562, Black Armbands today for all the Crystal Palace staff.
61,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,314.264,321.552,"Mark of respect for Yannick Balassi's father who died last weekend, but Balassi is on the bench for Palace again today."
62,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,323.374,325.796,Both his parents used to watch all his games.
63,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,328.879,329.16,Saka.
64,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,332.059,333.74, I like the way Palace are lining up.
65,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,333.76,336.341,"Conor Wickham up front really, the furthest up front."
66,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,336.401,341.503,"He's the spearhead of the attack, but there's plenty of pace in and around him."
67,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,341.523,341.803,Saka.
68,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,343.004,344.424,Now punching in the central area.
69,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,348.446,348.646,Ward.
70,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,350.007,350.367,Punching.
71,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,350.867,351.887,Giving Matic the slip.
72,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,355.709,356.149,Zaha.
73,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,357.029,357.95,Taking on Ivanovic.
74,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,362.005,389.48, Palace get the corner Well he's been gut at the last couple of weeks hasn't he Ivanovic in that right back spot no doubt they'll target him today one-on-one situations a little bit unlucky here Zaha gets the ball with his feet tries to get to the dead ball line twisting and turning Ivanovic but this time he defends well gets his block in Palace have got that attacking option up there all around Wiccan Palace have shown already this season that they can be inventive with their saclés
75,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,390.776,392.017, That is not the best example.
76,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,401.021,409.185,"It's very important when you have got that place, the likes of Sacco and Zaha, punching in the middle of the park there, that you have someone who can supply the passes."
77,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,409.266,411.927,And the acquisition of Kabay has been outstanding.
78,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,412.427,417.63,"He's the one who can see a pass that fraction of a second earlier, and obviously release those players that bit quicker."
79,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,422.006,424.067, I worked under Alan Pardew at Newcastle.
80,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,424.107,433.932,Wilkins challenge.
81,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,437.634,441.856,And you can see a little bit of a changing around in those three behind Costa already.
82,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,441.876,443.797,"You've got Pedro, Willian and Hazard."
83,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,443.837,445.498,They're gonna rotate.
84,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,445.538,449.42,"They won't be like liking to get stuck left, right and middle so to speak."
85,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,449.8,451.441,You'll find them rotating during the game.
86,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,458.74,463.463, Zuma has really developed at Stamford Bridge in the last 12 months or so.
87,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,463.503,466.445,He even made his Premier League debut at this time last year.
88,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,466.505,466.625,Matic.
89,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,466.645,466.865,Fabregas.
90,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,466.885,467.205,Naby Banevic.
91,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,487.486,489.848, of course initially gave Palace the advantage.
92,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,489.868,499.015,"Good start for Palestone, they were only just coming up to the 8 minute mark, but they've started really well on the front foot."
93,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,499.856,506.401,"Trying to close Chelsea down, they're trying to meet them high as well, they're not allowing Chelsea to have possession easy in that back line."
94,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,506.421,513.187,"Every time Macic gets the ball, someone gets around him, because Macic is the one that starts it off, and they have to stop that supply."
95,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,524.431,548.591," Let's aim towards Wicca And jump by Maciej Diego Costa Too many of these anymore, direct from a free kick, but Sunderland have just come up with one The away teams are at it again, Yan and Villa this time with a beautifully struck free kick But I'm guessing questions will be asked in the Villa defence Sunderland lead 1-0"
96,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,550.743,577.352, and then for fixture which you saw in October of last year was one which was marked by a couple of dismissals Delaney sent off for Palace and Aspela Kveta for Chelsea and again that was referee by today's referee Greg Thorsen yeah and I think both the decisions were correct ones the two sending offs one for Delaney obviously and Aspela Kveta he's was a straight red but it was a good game of football I must admit and
97,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,578.783,582.065, I don't think this one's going to be any different today.
98,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,582.365,584.466,It has changed at Palace since then.
99,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,587.448,589.429,Will Gormukh was in charge.
100,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,591.01,601.477,It's taking a change of direction in the new year when they turn to Alan Cardew.
101,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,603.678,607.1,Hazard.
102,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,607.36,608.281,And again by Zouma.
103,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,612.469,615.512, Pedra.
104,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,615.532,617.213,"Nice old Barcelona buddy, Fabregas."
105,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,618.914,619.455,Pedra again.
106,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,621.236,623.038,This is where Palace has just dropped off now.
107,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,623.058,624.319,Just dropped off a little bit deeper.
108,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,624.339,627.442,"When Chelsea have got good possession, then they have to drop off."
109,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,628.202,630.264,And you've got to stop Chelsea getting in between the lines.
110,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,632.746,633.026,Willian.
111,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,639.172,640.613,Super pass for a pass by Willian.
112,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,641.681,667.013," Fabregas Azave for 1-1 at Villa Park, penalty Great chance to respond, haven't held the league long enough Lee Katamol with a ridiculous challenge giving away the penalty Sinclair fresh from his goal scoring exploits in midweek No problem, 1-1 Diego Costa"
113,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,673.681,677.683," Lots of good Chelsea passing, but really can't get in between the Palace players there."
114,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,677.703,678.623,That's good defending.
115,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,680.184,684.686,"This is what they don't want, Palace, to leave Connor Wickham isolated against the two, Zouma and Keo."
116,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,686.467,692.43,"Even when they break play up, they've got to be brave and try to pass it out, rather than trying to hit the front man straight away, who's going to become isolated."
117,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,700.538,704.681, What a wicket he scored for Sunderland here in the early part of last year.
118,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,705.402,709.966,The one and only defeat inflicted on Jose Mourinho's Chelsea.
119,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,709.986,713.869,A home defeat in his two spells as a manager in the Premier League.
120,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,715.59,722.816,This is his 100th home fixture and to complete the symmetry it's his 200th game in the Premier League in charge of Chelsea.
121,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,727.66,728.161,Fabregas.
122,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,733.609,734.009, Brilliant.
123,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,734.209,734.71,There's no way to go.
124,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,734.73,735.33,Sacco dispossessed.
125,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,749.428,750.368, First shot on target.
126,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,751.269,754.53,"Yeah, no real danger for the keeper there."
127,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,754.79,758.912,"McCarthy, that was an easy one to pick up, but again, Chelsea trying to move the ball about."
128,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,759.172,762.573,"Palace just got caught in possession there, but that shouldn't frighten them."
129,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,762.593,763.833,They've still got to play their way out.
130,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,768.675,775.178,He didn't put any shoulder into that.
131,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,776.778,777.299,"Oh, dear."
132,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,777.339,778.079,Palace free kick.
133,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,779.158,781.739, That's a free kick which has irritated Jose Mourinho.
134,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,788.32,790.921,Sometimes I feel it's a little bit of an act down there for Jose.
135,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,791.001,792.961,"And he's acting for his own purposes, the team."
136,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,793.602,795.242,Trying to show his commitment to the team.
137,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,795.262,796.722,I think this is clearly a foul.
138,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,796.742,799.423,"Look, Willian just pushes into Ward."
139,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,799.463,805.064,"That's clearly a foul, so I don't think we can have any grumbles there, but... Just trying to show his commitment to the team and the course."
140,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,806.105,806.905,Trying to get him going.
141,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,809.974,814.115," That's what the manager was saying this week, that Chelsea are the team that everybody loves to see beaten."
142,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,814.135,815.395,"Of course, in that siege mentality."
143,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,815.415,815.676,In by Hazard.
144,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,815.736,816.376,Half of the quarter.
145,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,845.612,846.453, Ambitious from William.
146,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,847.994,851.096,"Well, we don't mind having a go, but he's not got that great a goal-scoring record."
147,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,851.136,856.16,"I think he's a super player for Chelsea, whether he plays right or right left or middle in the three behind Costa."
148,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,856.76,862.825,"Certainly works hard, gets after the ball, is good on the ball, but that finishing shot or pass has got to improve."
149,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,862.845,870.551,"He's a quality player, but the real top, top quality players are judged by their final ball or their final strike on goal."
150,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,872.64,896.674, trying to claim a goal on the opening weekend when chelsea were held here 2-2 by swansea it was credited as a federico fernandez own goal eventually jose marino there trying to brush away a little bit of perspiration from under his eyes it is a hot and sticky afternoon in west london
151,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,903.228,928.263, to respite this week for wilfred zahe played 90 minutes plus extra time for phallus on tuesday when they defeated shrewsbury in the league cup
152,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,931.263,939.973, Chelsea have had a full week to prepare but they will lose a few from the training ground at Cobham this week as we do have another international break
153,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,945.828,949.25," It does mean that there is a very disjointed start to the Premier League campaign, doesn't it?"
154,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,949.29,958.914,"With the transfer window closing at the end of August, and then no sooner have we got four fixtures out the way that there is another breather for two rounds of internationals."
155,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,959.354,962.516,"That's why it was important to get off to a quick start, which Chelsea haven't done."
156,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,962.536,973.301,"They did last season, and when you do get these stuttering starts to the season that we've had, it's so, so important to bag a few wins early on and then just kick on from there."
157,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,973.481,975.002,They're in the bag.
158,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,976.206,984.888," And then you go on, but Chelsea have put themselves in a little bit of a position at the moment, because you can't see City slipping up much of looking like they've got to win everything."
159,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,988.748,997.17,Brilliant.
160,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,997.25,1000.65,Have to look back there.
161,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1000.67,1004.051,Diego Costa has been very much on the periphery of the game so far.
162,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1012.619,1018.005, The two Chelsea supporters have had their grumbles about when the squad returned for pre-season training.
163,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1018.045,1024.952,It wasn't until the 16th of July that Chelsea started their preparations.
164,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1024.972,1029.717,"They went to the United States, they were involved in the International Champions Cup tournament."
165,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1041.459,1049.121," I always find pre-season really difficult, especially when it's in European Championships or World Cup years, and now these clubs are travelling far and wide."
166,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1049.221,1053.343,"I say they don't want too many games, yet they're travelling."
167,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1053.883,1054.983,That can do you in alone.
168,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1060.225,1060.525,Zaha.
169,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1063.866,1067.467,Isako.
170,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1085.937,1086.626, Hit by Suarez.
171,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1107.202,1116.387," Interesting the teams now, they let the centre-halves have the ball, centre-backs in Zuma and Cahill, and they tend to sit in and around Matic, because Matic can run it that vital five yards."
172,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,1116.467,1120.509,"I think centre-backs should take the ascendancy like here, and run the ball in there."
